race_id,goal_order, start_number, horse_name, horse_age, weight,jockey_id,single_odds,hourse_weight,weight_change
202202010704,2,13,レディベル,3,50.0,01190,3.0,508,+12,1.45
202202010704,3,2,コルティーナ,3,54.0,01157,19.9,492,+16,5.9
202202010704,4,5,ジョブックフィオリ,3,52.0,01173,57.0,426,-4,7.8999999999999995
202202010704,5,11,シゲルハナミザケ,3,51.0,01192,12.4,464,-8,3.25
202202010704,6,3,テーオーシャンス,3,54.0,01144,29.6,420,0,4.1
202202010704,7,4,レインボーエンゼル,3,54.0,01140,5.9,462,0,1.8499999999999999
202202010704,8,9,ピッコロバンビーナ,3,54.0,01025,44.2,436,-6,8.1
202202010704,9,6,オーラライト,3,54.0,01095,41.6,442,+2,6.15
202202010704,10,1,リンクスアイ,3,54.0,01127,153.2,472,+4,16.25
202202010704,11,10,ボルダーズビーチ,3,52.0,01186,39.2,446,-2,8.0
202202010704,12,12,クリノソプラノ,3,51.0,01177,244.8,478,0,39.05
202202010704,13,14,ラウレッタ,3,54.0,01091,34.6,474,-6,7.35
202202010705,1,6,ブトンドール,2,54.0,01157,9.2,486,0,2.35
202202010705,2,5,アネモス,2,54.0,01032,2.8,496,0,1.2000000000000002
202202010705,3,3,マルモリディライト,2,54.0,00666,10.2,448,0,2.1500000000000004
202202010705,4,1,ジャスティンカプリ,2,54.0,01140,2.7,472,0,1.35
202202010705,5,4,ソアラ,2,54.0,01178,23.5,474,0,3.75
202202010705,6,7,アフロビート,2,54.0,01170,4.8,444,0,1.7000000000000002
202202010705,7,2,ワキアプリンセス,2,53.0,01182,70.5,440,0,9.05
202202010705,8,8,ゴレイジョウ,2,52.0,01173,83.8,456,0,9.5
202202010706,1,4,ニシノシークレット,2,54.0,01025,2.7,472,0,1.4
202202010706,2,2,ワタシダケドナニカ,2,54.0,01091,4.5,470,0,2.3
202202010706,3,5,フォルテース,2,54.0,01144,3.0,442,0,1.75
202202010706,4,6,ペイシャアップ,2,54.0,01127,18.7,432,0,5.4
202202010706,5,7,ヘルスケア,2,51.0,01198,51.1,456,0,14.05
202202010706,6,1,ニシノシャイニング,2,54.0,00666,4.7,446,0,2.45
202202010706,7,3,シャトンブリヤント,2,52.0,01173,92.6,396,0,37.75
202202010707,1,5,マイネルエニグマ,4,57.0,01091,4.6,468,+8,1.5499999999999998
202202010707,2,1,ラニュイエトワール,3,54.0,01157,48.9,460,+2,7.5
202202010707,3,4,ファンタジア,3,52.0,01170,4.3,496,+20,2.2
202202010707,4,3,エレフセリア,4,52.0,01192,11.9,444,0,3.75
202202010707,5,7,ブラックボイス,3,54.0,01140,2.6,506,+2,1.15
202202010707,6,2,デルマラッキーガイ,5,57.0,01144,31.4,480,-2,5.9
202202010707,7,9,ルーパステソーロ,4,57.0,01115,4.1,548,+6,1.5499999999999998
202202010707,8,8,フラリオナ,4,55.0,01030,51.7,422,-4,10.05
202202010707,9,6,タイセイマーベル,4,57.0,01095,33.9,498,+4,6.45
202202010708,1,5,ヤマノマタカ,5,57.0,01091,5.6,486,+6,1.75
202202010708,2,4,ディサイド,3,54.0,05203,21.9,484,+6,6.4
202202010708,3,6,イーサンバーニング,3,52.0,01186,6.2,496,+6,1.9000000000000001
202202010708,4,1,マンオブカレッジ,4,57.0,01140,5.5,530,+4,2.15
202202010708,5,12,ハナキリ,3,54.0,01030,23.1,480,+16,7.1
202202010708,6,7,オブジェダート,3,54.0,01157,3.7,486,-2,1.75
202202010708,7,11,ラピドゥス,3,52.0,01095,10.1,478,0,3.0
202202010708,8,8,エヴィダンシア,3,54.0,01170,7.2,492,0,2.75
202202010708,9,9,タマモモンレーブ,3,51.0,01194,165.4,502,+2,34.95
202202010708,10,3,ルージュジャドール,4,55.0,01025,16.1,446,+6,4.25
202202010708,11,2,タイガ,5,53.0,01190,19.3,498,+2,6.05
202202010708,12,10,サーティファイド,3,54.0,01144,52.3,478,+2,13.7
202202010709,1,14,ラキエータ,3,52.0,00666,29.2,412,+2,6.85
202202010709,2,5,サトノレーヴ,3,54.0,01115,3.4,534,0,1.8
202202010709,3,6,エナジーグラン,3,54.0,01157,7.0,458,0,2.05
202202010709,4,4,ホウオウジュレップ,4,55.0,01091,109.5,412,-4,13.4
202202010709,5,12,プラソン,3,52.0,01093,12.6,438,0,2.9
202202010709,6,7,スウィートプロミス,3,52.0,01032,9.5,470,+18,2.75
202202010709,7,1,タガノスペルノヴァ,4,57.0,01140,20.7,434,+6,4.6
202202010709,8,2,ショウナンナウシカ,3,52.0,01095,18.9,462,-4,3.0
202202010709,9,8,タナキーボー,4,57.0,01178,42.8,500,-4,9.2
202202010709,10,9,スカイトレイル,3,52.0,01186,28.6,458,-4,6.300000000000001
202202010709,11,3,ナリタエール,4,55.0,01127,82.4,408,+6,15.3
202202010709,11,10,ワールドクルーズ,4,55.0,01109,260.8,468,+2,50.15
202202010709,13,11,スクルトゥーラ,3,52.0,01170,2.5,428,0,1.4500000000000002
202202010709,14,13,グランチェイサー,5,57.0,05203,55.0,448,-8,9.85
202202010710,1,7,クライミングリリー,4,55.0,01170,1.5,462,-4,1.1
202202010710,2,8,オブデュモンド,4,57.0,00666,8.9,514,+6,2.6
202202010710,3,3,ロッソモラーレ,5,57.0,01109,41.9,470,-2,9.75
202202010710,4,4,ジャミールフエルテ,6,57.0,01030,74.1,454,+2,12.15
202202010710,5,1,アインゲーブング,4,55.0,01091,4.3,448,+2,1.75
202202010710,6,10,デルマセイシ,4,55.0,01127,16.9,480,+12,4.7
202202010710,7,9,プレトリア,7,57.0,01181,14.4,466,-4,2.6
202202010710,8,5,ルヴェルソー,5,55.0,01032,24.7,456,0,4.6
202202010710,9,2,グレースオブナイル,5,55.0,01093,30.5,448,+2,7.75
202202010710,10,6,ブラックデビル,7,57.0,01177,44.2,474,+8,8.55
202202010711,1,11,ヴィズサクセス,5,55.0,05203,5.4,478,+6,1.85
202202010711,2,9,イルクオーレ,4,55.0,01144,4.1,498,+6,2.0
202202010711,3,15,ショウナンバニラ,6,53.0,01127,29.2,452,0,6.15
202202010711,4,10,スンリ,4,52.0,01157,7.9,478,0,2.6500000000000004
202202010711,5,13,クリノアリエル,7,52.0,00666,29.2,418,-8,6.55
202202010711,6,5,マリーナ,4,53.0,01093,7.4,442,+6,2.75
202202010711,7,16,ショウナンアリアナ,6,52.0,01015,139.9,436,-2,29.4
202202010711,8,8,シュアーヴアリア,4,54.0,01095,4.3,480,-2,1.7
202202010711,9,6,ミニオンペール,6,51.0,01109,28.8,478,-2,5.800000000000001
202202010711,10,2,フォイアーロート,4,54.0,01178,11.9,466,0,3.65
202202010711,11,3,ノクターンノーツ,5,51.0,01112,29.9,520,0,7.699999999999999
202202010711,12,7,カヌメラビーチ,6,55.0,01170,18.2,472,-6,5.15
202202010711,13,4,ノアヴィグラス,4,51.0,01181,68.0,470,-4,15.55
202202010711,14,14,スーパーウーパー,4,52.0,01115,100.9,480,+4,26.75
202202010711,15,1,メイショウハナモリ,6,54.0,01030,203.6,518,+4,41.35
202202010711,16,12,クルークヴァール,7,53.0,01032,44.2,472,-14,13.35
202202010712,1,7,バルムンク,3,51.0,01194,5.6,510,-2,2.15
202202010712,2,2,シャインフォール,3,52.0,01186,24.1,474,-8,4.95
202202010712,3,11,ヒデノレインボー,3,54.0,05203,6.3,472,+4,2.2
202202010712,4,12,ラブエスポー,5,54.0,01182,39.7,468,+2,5.85
202202010712,5,1,アウグスト,3,54.0,01178,2.1,506,-6,1.2000000000000002
202202010712,6,13,カズラポニアン,3,54.0,01140,6.0,488,+8,2.05
202202010712,7,9,オーマイオーマイ,5,57.0,00666,34.8,486,+8,6.449999999999999
202202010712,8,5,ワンダーアマルフィ,5,57.0,01133,64.9,486,-4,8.65
202202010712,9,10,トランセンドパスト,4,57.0,01127,45.9,458,-2,7.5
202202010712,10,3,エコログロリアス,3,54.0,01170,18.3,480,0,3.6999999999999997
202202010712,11,6,エルデスペラード,3,54.0,01157,11.7,438,+8,4.2
202202010712,12,4,アトラスエース,4,54.0,01177,306.6,490,-2,44.65
202202010712,13,8,パトリオットラン,3,54.0,01144,71.9,516,+2,10.25
202203020201,1,1,グラニット,2,54.0,01134,6.2,444,-2,2.15
202203020201,2,6,タイセイサンダー,2,54.0,05212,2.7,440,0,1.3
202203020201,3,2,ドライカプチーノ,2,54.0,00726,14.4,442,+10,3.1
202203020201,4,8,クールムーア,2,54.0,01092,28.7,462,-4,5.8
202203020201,5,5,スコプルス,2,54.0,01009,2.0,424,-4,1.1
202203020201,6,7,シルバープリペット,2,54.0,01135,147.0,444,-8,22.25
202203020201,7,4,グッドルックス,2,54.0,01179,19.2,496,+18,3.4
202203020201,8,3,カゼノハクシュウ,2,54.0,01077,42.0,456,-8,6.8
202203020202,1,8,フラッシュアーク,3,54.0,05386,1.4,460,-2,1.1
202203020202,2,4,セイグッドバイ,3,54.0,01162,34.5,474,-2,10.850000000000001
202203020202,3,11,ラブミードゥ,3,54.0,01009,12.4,438,+4,5.65
202203020202,4,7,アメカテソーロ,3,54.0,01174,6.6,468,+4,4.1
202203020202,5,6,トーアリバティー,3,54.0,00689,31.2,488,-6,14.6
202203020202,6,15,マルヴァジーア,3,52.0,01188,60.8,436,+2,17.15
202203020202,7,5,ニシノコチ,3,51.0,01201,12.5,478,-4,6.300000000000001
202203020202,8,1,エレガントモダン,3,54.0,01118,284.1,438,+4,94.45
202203020202,9,12,ホワイトレッグス,3,53.0,01184,10.2,428,-2,3.25
202203020202,10,14,フォルトゥナ,3,56.0,01169,43.0,468,+4,11.2
202203020202,11,2,フルゴル,3,51.0,01197,147.1,420,+12,48.199999999999996
202203020202,12,9,リリーズメモリー,3,54.0,01161,189.6,506,-4,89.3
202203020202,13,3,アーリオオーリオ,3,52.0,01164,82.5,448,+6,30.65
202203020202,14,10,ラブヴァケーション,3,54.0,01151,294.6,458,+4,128.65
202203020202,15,13,ジェイエルブラスト,3,54.0,01158,223.8,392,-8,87.75
202203020203,1,10,ニシノラーナ,3,54.0,01158,5.3,484,-10,2.2
202203020203,2,4,アイアコス,3,54.0,01188,3.3,472,+8,1.5499999999999998
202203020203,3,16,モンサンレジャンド,3,54.0,01162,7.2,448,-4,2.0
202203020203,4,1,ハロースクロール,3,54.0,01134,55.6,438,+10,9.7
202203020203,5,12,オリーヴベリー,3,56.0,01179,16.7,514,+4,4.25
202203020203,6,2,オモイソメル,3,54.0,01163,6.1,466,0,2.2
202203020203,7,6,ドルズプライスレス,3,56.0,01169,8.3,506,-10,2.6500000000000004
202203020203,8,15,ユキゲショウ,3,51.0,01183,181.7,456,0,32.85
202203020203,9,8,キチロクハニー,3,54.0,01029,134.6,452,0,23.65
202203020203,10,5,ギミーアワーズ,3,56.0,05386,14.6,460,0,3.7
202203020203,11,14,フェルクアーサー,3,53.0,01197,173.4,458,+14,32.85
202203020203,12,3,オーバーザウェイブ,3,56.0,01151,262.0,450,-26,83.75
202203020203,13,9,シアージスト,3,56.0,01077,6.1,560,0,2.7
202203020203,14,13,ライセンストゥキル,3,56.0,01174,200.9,460,-4,37.9
202203020203,15,11,グットウインド,3,54.0,01164,221.7,448,-4,50.35
202203020203,16,7,アヴェマリア,3,54.0,01161,253.2,418,+4,44.900000000000006
202203020204,1,9,ピースオブマインド,3,54.0,01163,7.0,442,+14,2.45
202203020204,2,7,キアナフリューゲル,3,54.0,00422,69.0,472,-10,12.25
202203020204,3,10,ヴァンシャンテ,3,51.0,01183,5.4,418,-4,1.95
202203020204,4,6,マコトチガネマル,3,54.0,00733,3.5,432,-10,1.65
202203020204,5,1,ニシノジャズ,3,54.0,01169,37.2,470,-10,7.1499999999999995
202203020204,6,2,デルマティターニア,3,54.0,01174,15.6,440,-14,4.65
202203020204,7,5,プラウドオブユー,3,51.0,01184,49.1,374,-14,10.35
202203020204,8,4,フォーユーランラン,3,52.0,01188,19.8,424,-4,3.3
202203020204,9,8,メロディーフェア,3,54.0,01162,217.5,452,+2,39.15
202203020204,10,12,ココリヴァルキリー,3,54.0,01161,21.3,420,-4,4.45
202203020204,11,11,カナイアンゼン,3,51.0,01197,133.0,472,-4,27.1
202203020204,12,16,ダノンアマレット,3,54.0,05212,3.0,460,-4,1.55
202203020204,13,15,アイスケイブ,3,54.0,01179,21.6,424,-6,5.25
202203020204,14,3,ヤマニンスピーガ,3,51.0,01201,237.5,504,0,38.349999999999994
202203020204,15,13,ゴールドコマンダー,3,54.0,01158,275.3,494,+8,32.05
202203020204,16,14,フィルクローバー,3,54.0,01009,51.6,484,0,7.7
202203020205,1,12,フロムナウオン,2,54.0,01092,2.8,536,0,1.5
202203020205,2,13,サティンボディス,2,54.0,00641,74.1,466,0,9.6
202203020205,3,10,マイレーヌ,2,54.0,05386,9.9,492,0,2.6500000000000004
202203020205,4,4,グリーングラシア,2,54.0,01153,147.7,490,0,27.5
202203020205,5,3,ゴールデンハインド,2,54.0,01009,19.6,476,0,4.800000000000001
202203020205,6,2,インペリアルコート,2,54.0,01163,9.5,434,0,2.8
202203020205,7,11,ミラクルキャッツ,2,54.0,01077,7.1,456,0,2.0
202203020205,8,1,ニシノカナン,2,54.0,05212,10.0,498,0,2.8
202203020205,9,7,ハイファイヴ,2,54.0,01085,25.2,488,0,5.5
202203020205,10,6,ロジザキア,2,54.0,01179,4.1,484,0,1.55
202203020205,11,9,トーセンドリフト,2,54.0,00689,49.9,468,0,9.8
202203020205,12,8,ドゥワー,2,51.0,01184,82.3,434,0,14.5
202203020205,13,5,オリエンタルデイ,2,54.0,01167,198.7,458,0,37.55
202203020206,1,15,チカポコ,2,54.0,01077,4.1,418,0,1.5499999999999998
202203020206,2,14,パルフュメ,2,54.0,05386,5.1,458,0,1.85
202203020206,3,13,カッテミル,2,54.0,00726,64.1,432,0,11.7
202203020206,4,16,セイウンスイート,2,54.0,00422,41.2,448,0,9.6
202203020206,5,7,リュバンスリーズ,2,51.0,01184,6.8,424,0,2.75
202203020206,6,12,アントルメグラッセ,2,54.0,01009,10.5,430,0,3.1
202203020206,7,5,メダルラッシュ,2,54.0,05212,14.8,460,0,4.45
202203020206,8,9,トウロウノオノ,2,54.0,00733,6.8,428,0,2.3
202203020206,9,8,バトルトウショウ,2,54.0,01162,25.0,436,0,5.85
202203020206,10,11,リサリサ,2,54.0,01179,10.0,460,0,3.15
202203020206,11,1,イチズ,2,54.0,00689,28.0,408,0,6.9
202203020206,12,4,ワラッテユルシテ,2,51.0,01183,72.4,496,0,18.5
202203020206,13,3,グーディッシュ,2,52.0,01188,31.4,386,0,7.25
202203020206,14,2,ワックスフラワー,2,54.0,01135,75.0,436,0,18.299999999999997
202203020206,15,6,テイエムエレガント,2,54.0,01029,108.9,436,0,26.3
202203020206,16,10,メロディックスカイ,2,54.0,01161,140.8,418,0,33.05
202203020207,1,6,ブレイクザアイス,3,56.0,05212,4.1,446,-4,1.6
202203020207,2,10,アーバンデザイン,3,56.0,01174,2.2,520,+10,1.35
202203020207,3,11,パフオブウインド,3,53.0,01184,5.2,474,0,1.75
202203020207,4,12,アルティマナイト,3,56.0,01143,133.1,482,-11,23.950000000000003
202203020207,5,15,キタノドーベル,3,54.0,01162,39.1,442,+2,6.55
202203020207,6,13,トリデンテ,3,56.0,00422,20.2,510,-4,3.0999999999999996
202203020207,7,9,アンサングヒーロー,3,56.0,01169,30.3,484,+6,5.85
202203020207,8,1,シャークアタック,3,53.0,01197,51.9,472,-4,12.35
202203020207,9,8,ロードシャマール,3,56.0,01158,7.4,482,0,2.15
202203020207,10,7,ヴェストヴォーグ,3,56.0,01092,84.4,534,-1,16.0
202203020207,11,3,シュヴァリエール,3,56.0,01179,40.8,462,0,9.65
202203020207,12,2,ピューリファイ,3,54.0,01188,15.9,476,+6,4.1
202203020207,13,5,アポロキラナ,3,54.0,01150,105.7,478,-2,20.0
202203020207,14,14,ジュングローリー,3,56.0,00733,222.1,446,+4,52.900000000000006
202203020208,1,7,トーセンサンダー,3,54.0,01162,3.3,466,-6,1.6
202203020208,2,9,ミッキーハロー,4,55.0,01163,3.4,442,0,1.5
202203020208,3,2,ニシノリース,4,55.0,05212,5.8,438,+2,1.85
202203020208,4,11,マイサンライズ,4,55.0,01167,29.3,506,-16,8.5
202203020208,5,5,エシェロン,3,54.0,01135,22.2,454,-6,4.15
202203020208,6,4,メルテッドハニー,5,52.0,01197,42.5,404,0,7.65
202203020208,7,3,アポロセイラン,5,57.0,00689,54.8,464,-4,8.2
202203020208,8,1,クィーンアドバンス,5,55.0,01161,78.6,466,-6,14.05
202203020208,9,6,ヒメカミノイタダキ,3,54.0,01077,5.6,484,+4,2.05
202203020208,10,8,バイシクルキック,4,55.0,01188,13.2,464,-2,3.15
202203020209,1,1,セイルオンセイラー,3,54.0,05386,1.4,500,-2,1.1
202203020209,2,7,ブルーカルセドニー,4,55.0,05212,6.1,452,+10,2.7
202203020209,3,8,グラスデスティーノ,5,57.0,01162,36.6,478,+2,7.7
202203020209,4,12,ランスルー,4,57.0,01163,11.5,534,-8,3.9499999999999997
202203020209,5,10,スクリーンプロセス,4,57.0,01188,77.0,528,-4,20.549999999999997
202203020209,6,2,ケイサンフリーゼ,4,55.0,01154,10.8,482,-6,5.25
202203020209,7,5,アドアステラ,6,55.0,01009,14.2,462,+2,4.1000000000000005
202203020209,8,4,ポップフランセ,6,57.0,01135,23.2,470,-6,6.0
202203020209,9,3,ミヤビマドンナ,5,55.0,00733,140.8,444,0,32.95
202203020209,10,9,ロードオブザチェコ,4,57.0,01161,21.9,492,-12,9.75
202203020209,11,11,ヒートヘイズ,4,57.0,01150,110.3,486,-2,25.85
202203020209,12,6,フォギーデイ,5,55.0,01169,173.2,484,-2,28.95
202203020209,13,13,チェルシーライオン,6,57.0,01118,267.0,476,-10,68.15
202203020210,1,9,ファイアダンサー,4,55.0,05386,6.1,446,-4,1.8
202203020210,2,13,サイヤダンサー,5,57.0,05212,6.4,466,-10,2.15
202203020210,3,7,ステラダイヤ,4,55.0,01092,17.7,490,-12,3.55
202203020210,4,12,ショウナンラスボス,4,57.0,01179,7.1,466,+2,2.0
202203020210,5,2,マリーアミノル,4,55.0,01163,19.1,412,-6,5.8
202203020210,6,10,スズノヤマト,5,57.0,01075,27.7,476,+6,5.3
202203020210,7,14,ショウナンマッハ,3,54.0,01174,2.0,498,-4,1.4
202203020210,8,4,ノックオンウッド,4,57.0,01077,12.0,490,-8,3.6500000000000004
202203020210,9,6,ゲンパチアイアン,5,57.0,01169,72.3,480,-2,10.350000000000001
202203020210,10,5,セイラブミー,5,55.0,01085,76.2,474,+2,12.3
202203020210,11,11,ニシノガブリヨリ,4,57.0,00422,147.3,482,-14,23.4
202203020210,12,3,ラングロワ,4,55.0,01164,121.8,440,+4,20.6
202203020210,13,1,ホーリーライン,6,55.0,01161,36.6,444,-2,6.45
202203020210,14,8,セイウンパワフル,5,57.0,01150,73.8,462,-8,11.25
202203020211,1,3,フェーングロッテン,3,55.0,01154,7.2,466,-4,2.65
202203020211,2,7,ショウナンマグマ,3,53.0,01179,10.5,506,+8,3.65
202203020211,3,1,サトノヘリオス,3,55.0,01174,6.3,460,-12,2.5
202203020211,4,11,ソネットフレーズ,3,54.0,01092,8.6,474,0,2.95
202203020211,5,13,ゴーゴーユタカ,3,54.0,01075,9.9,484,+8,3.4
202203020211,6,6,ボーンディスウェイ,3,55.0,01077,4.2,488,-2,1.75
202203020211,7,2,ホウオウノーサイド,3,53.0,01188,37.4,466,+2,8.45
202203020211,8,12,グランディア,3,54.0,01163,9.9,478,0,2.9
202203020211,9,10,ミッキーブンブン,3,52.0,01161,48.3,496,+2,7.6499999999999995
202203020211,10,4,オウケンボルト,3,52.0,05212,15.3,454,+6,4.05
202203020211,11,8,タガノフィナーレ,3,51.0,00733,72.4,478,-12,16.4
202203020211,12,9,ベジャール,3,56.0,05386,7.6,564,0,2.75
202203020211,13,5,クロスマジェスティ,3,53.0,00422,20.4,466,-6,5.3
202203020212,1,9,ライヴサファイア,3,52.0,01162,5.9,448,-2,2.15
202203020212,2,10,カリュウ,3,52.0,01169,17.7,420,0,3.8
202203020212,3,1,サンフィニティ,4,55.0,01092,105.2,438,0,16.95
202203020212,4,15,ペイシャカレン,3,52.0,00689,7.0,440,-6,2.5
202203020212,5,5,プランセスカグヤ,3,49.0,01183,20.1,450,-10,4.699999999999999
202203020212,6,11,ダイチヴィヴァン,3,54.0,01174,4.8,468,+12,1.9000000000000001
202203020212,7,7,シュロス,6,54.0,01184,75.3,520,-2,11.5
202203020212,8,4,レリスタット,5,55.0,00422,96.7,448,-6,12.8
202203020212,8,6,タイキザモーメント,5,57.0,01161,54.9,508,-14,8.5
202203020212,10,14,トラストパッキャオ,3,52.0,01179,3.9,468,+12,1.85
202203020212,11,8,スレプトン,5,57.0,01135,56.9,468,+4,8.7
202203020212,12,13,サカエショウ,3,54.0,05386,3.4,512,0,1.6
202203020212,13,16,ヤンチャプリヒメ,6,55.0,01163,142.7,438,-10,21.35
202203020212,14,2,スペシャルサンデー,4,54.0,01201,171.0,478,0,28.5
202203020212,15,12,フェスティヴノンノ,4,53.0,01188,177.5,456,+2,20.7
202210030201,1,4,ニホンピロヘイロー,7,58.0,01101,1.3,474,-8,1.05
202210030201,2,2,メイショウベンガル,5,60.0,01139,7.1,468,-6,3.6999999999999997
202210030201,3,8,サンライズアキレス,6,60.0,01035,6.9,510,0,3.15
202210030201,4,1,メイショウメイユウ,5,60.0,01123,23.5,430,-2,7.800000000000001
202210030201,5,6,スズカブランコ,6,60.0,01061,67.6,458,-14,15.8
202210030201,6,3,メイショウシャガ,5,57.0,01196,15.6,520,+8,6.55
202210030201,7,7,モズマゾク,4,60.0,01063,13.9,496,+2,4.85
202210030201,8,5,テーオールノワール,4,60.0,01066,110.2,490,-4,29.5
202210030202,1,5,クラシックステップ,3,56.0,01102,17.5,470,-6,3.8000000000000003
202210030202,2,4,スウィートスカー,3,54.0,01088,1.7,464,+10,1.15
202210030202,3,13,クリオミニーズ,3,56.0,01116,5.5,486,-2,1.8499999999999999
202210030202,4,3,カフジペンタゴン,3,56.0,00732,7.6,450,-8,2.1500000000000004
202210030202,5,2,ミエノアラジン,3,56.0,01142,91.4,444,+2,12.3
202210030202,6,7,ミーナティエルナ,3,50.0,01193,27.3,428,+2,8.05
